text_id,para_number,type_manual,para,para_en
ICPE-41-1989_RES1-FR_res_76,37,operative,17. Il est souhaitable que les institutions d'enseignement postsecondaire engagent des spécialistes du monde du travail et des établissements de recherche comme enseignants et que des mesures législatives appropriées soient prises afin d'encourager un tel engagement.,It is desirable that postsecondary educational institutions engage specialists from the labor market and research establishments as instructors and that appropriate legislative measures be taken to encourage such engagement.
ICPE-41-1989_RES1-FR_res_76,38,operative,"18. Parallèlement, tout en veillant à ce qu'ils jouissent des meilleures conditions et des moyens appropriés pour l'accomplissement de leur mission, il faudrait offrir aux enseignants et formateurs titulaires des institutions d'enseignement postsecondaire, et notamment aux plus jeunes, la possibilité de se recycler, de compléter leurs connaissances, de se mettre au diapason des progrès de la science et de la technologie dans ies conditions réelles du processus de production. A cet fin, l'organisation de stages, dans les entreprises et dans les établissements de recherche, destinés aux enseignants et aux formateurs devrait être encouragée.","18. At the same time, while ensuring that they enjoy the best conditions and appropriate means for the fulfillment of their mission, opportunities should be offered to full-time teachers and trainers in postsecondary educational institutions, particularly the younger ones, to undergo retraining, to supplement their knowledge, and to stay abreast of advances in science and technology under the actual conditions of the production process. To this end, the organization of internships in enterprises and research institutions intended for teachers and trainers should be encouraged."
ICPE-41-1989_RES1-FR_res_76,39,operative,"19. De façon générale, lors de la mise au point de politiques et de stratégies en matière d'enseignement postsecondaire, et en particulier, lors de la mise en place dans ce domaine de nouvelles filières ou de nouveaux programmes, la formation et le perfectionnement des enseignants, des éducateurs et autres catégories de personnel de l'éducation devraient être pris sérieusement en considération. La création d'institutions, filières ou programmes nouveaux devrait être accompagnée d'un encadrement adéquat en enseignants et en personnel auxiliaire qualifié.","19. In general, when developing policies and strategies for postsecondary education, and particularly when establishing new fields or programs in this area, the training and professional development of teachers, educators, and other categories of educational staff should be given serious consideration. The creation of new institutions, fields, or programs should be accompanied by adequate support from qualified teaching and auxiliary personnel."
ICPE-41-1989_RES1-FR_res_76,40,operative,"20. Afin d'aboutir à une meilleure articulation et interpénétration entre l'enseignement, la formation, la production et la recherche, il est souhaitable de faciliter, par des mesures appropriées, l'établissement de relations de coopération entre les institutions d'enseignement postsecondaire, les entreprises et les établissements de recherche, relations mutuellement bénéfiques notamment en ce qui concerne la production, la diffusion et l'utilisation des connaissances. Il conviendrait aussi d'encourager une meilleure liaison entre les problèmes de la société et les thèmes de recherche de l'enseignement supérieur.","20. In order to achieve better coordination and integration between education, training, production, and research, it is desirable to facilitate, through appropriate measures, the establishment of cooperative relationships between postsecondary educational institutions, enterprises, and research establishments. These relationships should be mutually beneficial, particularly regarding the production, dissemination, and utilization of knowledge. Moreover, greater linkage between societal issues and the research themes of higher education should also be encouraged."
ICPE-41-1989_RES1-FR_res_76,41,operative,"21. Des ressources matérielles et financières permettant le développement adéquat des infrastructures, des laboratoires, des équipements spécialisés et des bibliothèques devraient être assurées afin que le personnel et les étudiants restent motivés pour promouvoir une éducation de qualité. A cet égard, une contribution accrue de la part de différents secteurs socio-économiques serait souhaitable. Outre la recherche de nouvelles sources de financement, une attention particulière devrait être portée à la rationalisation des processus de mobilisation, d'affectation et d'utilisation des ressources disponibles ainsi qu'au renforcement de la coopération internationale et régionale pour la production d'équipements et de matériels peu coûteux destinés aux institutions d'enseignement et de recherche. Il conviendrait de renforcer et de moderniser les institutions existantes, plutôt que de favoriser la prolifération de nouvelles institutions.","Adequate material and financial resources should be ensured to support the proper development of infrastructure, laboratories, specialized equipment, and libraries so that staff and students remain motivated to promote quality education. In this regard, increased contributions from various socio-economic sectors would be desirable. Beyond seeking new funding sources, particular attention should be given to streamlining the processes of mobilizing, allocating, and utilizing available resources, as well as strengthening international and regional cooperation for the production of low-cost equipment and materials intended for teaching and research institutions. Existing institutions should be reinforced and modernized, rather than encouraging the proliferation of new ones."
ICPE-41-1989_RES1-FR_res_76,42,operative,"22. Pour l'enseignement postsecondaire dans son ensemble, il importe de préserver l'autonomie universitaire et les libertés académiques, notamment : la liberté d'enseignement et de recherche scientifique ; la liberté d'expression, d'association et de publication ; le libre accès à toute publication. L'exercice de ces libertés devrait être conforme aux Pactes internationaux relatifs aux droits économiques, sociaux et culturels et aux droits civils et politiques adoptés le 16 décembre 1966.","22. For postsecondary education as a whole, it is essential to preserve university autonomy and academic freedoms, notably: the freedom of teaching and scientific research; freedom of expression, association, and publication; and free access to any publication. The exercise of these freedoms should be in accordance with the International Covenants on Economic, Social and Cultural Rights and on Civil and Political Rights adopted on 16 December 1966."
ICPE-41-1989_RES1-FR_res_76,43,operative,"23. L'évolution des rôles et des fonctions des établissements d'enseignement supérieur exige des changements importants au niveau de leur gestion. Il est souhaitable, à cet égard, de moderniser la gestion des institutions d'enseignement postsecondaire afin de renforcer leur efficacité et leur capacité d'utiliser des techniques nouvelles et du matériel et des méthodes perfectionnés qui leur permettent de prendre en temps voulu des décisions rationnelles. Il faudrait intensifier les recherches en cours sur la manière de rendre la gestion et l'administration de l'enseignement postsecondaire plus efficaces.","23. The evolution of the roles and functions of higher education institutions requires significant changes in their management. In this regard, it is desirable to modernize the management of postsecondary education institutions in order to enhance their efficiency and their capacity to use new techniques as well as improved equipment and methods that enable them to make rational decisions in a timely manner. Efforts should be intensified in ongoing research on how to make the management and administration of postsecondary education more effective."
ICPE-41-1989_RES1-FR_res_76,44,operative,"24. La diversification de l'enseignement postsecondaire, quelque opportune et souhaitable qu'elle soit, ne doit en aucun cas avoir pour effet d'abaisser le niveau de l'enseignement et de la formation postsecondaires. Il convient, en particulier, d'être prévenu des dangers d'une fragmentation excessive de la formation professionnelle qui risque de résulter d'une profusion de cours bon marché de qualité médiocre censés répondre aux ""besoins immédiats"" de la préparation à un métier. Il faut aussi mettre en garde contre le risque de voir l'enseignement supérieur, lorsqu'il fait appel au secteur industriel pour obtenir un appui financier, devenir l'objet de pressions excessives de la part des chefs d'entreprise.","24. The diversification of postsecondary education, however timely and desirable, must under no circumstances result in lowering the standards of postsecondary teaching and training. In particular, caution should be exercised regarding the dangers of excessive fragmentation of vocational training, which may arise from a profusion of low-cost courses of poor quality purportedly designed to meet the ""immediate needs"" of job preparation. Attention must also be drawn to the risk that higher education, when relying on the industrial sector for financial support, may become subject to undue pressure from business leaders."
ICPE-41-1989_RES1-FR_res_76,45,operative,"25. Pour mener à bien la lutte contre le chômage et le sous-emploi des diplômés, des mesures concertées sont indispensables de la part de toutes les parties concernées : autorités gouvernementales, établissements d'enseignement postsecondaire, entreprises publiques et privées et autres organismes de la société.","25. To successfully combat unemployment and underemployment among graduates, coordinated measures are essential from all concerned parties: government authorities, postsecondary educational institutions, public and private enterprises, and other societal organizations."
ICPE-41-1989_RES1-FR_res_76,46,operative,"26. Il est d'une importan ondamentale, en particolier dans les pays en développement, que les projets d'investissements industriels ou autres, ayant trait à l'éducation postsecondaire et faisant appel à de nouvelles technologies, ou impliquant l'utilisation de processus ou de matériels scientifiques nouveaux, soient évalués soigneusement, préalablement à leur mise en route, en particulier du point de vue des conditions effectives de transfert de la technologie et de l'information scientifique, ainsi que des incidences du programme d'investissement sur la formation et l’emploi.","26. It is of fundamental importance, particularly in developing countries, that industrial or other investment projects related to postsecondary education, which involve new technologies or the use of new scientific processes or equipment, be carefully evaluated prior to their implementation, especially with regard to the practical conditions for the transfer of technology and scientific information, as well as the impact of the investment program on training and employment."
ICPE-41-1989_RES1-FR_res_76,47,operative,"27. Il est important d'améliorer l'efficacité des services d'information et d'orientation professionnelles. Il conviendrait notamment de développer l'information des étudiants, de manière à mieux les orienter vers les différentes filières de l'enseignement postsecondaire et à faciliter leur choix. Il est particulièrement souhaitable que des services spécialisés chargés de l'insertion des diplômés dans la vie professionnelle en fin de formation soient organisés.","27. It is important to improve the effectiveness of career information and guidance services. In particular, student information should be developed in order to better guide them towards the various streams of postsecondary education and to facilitate their choices. It is especially desirable that specialized services responsible for the integration of graduates into professional life at the end of their training be organized."
ICPE-41-1989_RES1-FR_res_76,48,operative,"28. La rapidité avec laquelle les savoirs et les techniques se périment exige que l'enseignement postsecondaire propose différents types de formation continue et de cours de recyclage. Les institutions d'enseignement postsecondaire devraient offrir à tous ceux qui sont déjà détenteurs d'un diplôme universitaire de base ou ont déjà une qualification professionnelle, la possibilité de se recycler, de se spécialiser ou de se reconvertir sans interrompre pour autant leurs activités professionnelles. Elles devraient offrir à tous ceux qui ont achevé leur carrière professionnelle et à tous les adultes qui disposent de temps libre, la possibilité de rester en contact avec le monde de la science, des technologies nouvelles et de la culture pour leur permettre de continuer à participer de façon active au développement de leur société.","The rapid obsolescence of knowledge and techniques requires that postsecondary education offer various types of continuing education and retraining courses. Postsecondary education institutions should provide all individuals who already hold a basic university degree or professional qualification the opportunity to retrain, specialize, or change careers without having to interrupt their professional activities. They should also offer those who have completed their professional careers and all adults with free time the possibility to remain connected with the world of science, new technologies, and culture, enabling them to continue actively participating in the development of their society."
ICPE-41-1989_RES1-FR_res_76,49,operative,29. Il est opportun que les connaissances acquises dans le cadre du perfectionnement professionnel et de la formation continue soient attestées afin de permettre sans discrimination aux personnes qui en ont bénéficié d'améliorer éventuellement leur position et leur mobilité sur le marché de l'emploi sur la base de leurs nouvelles qualifications.,"29. It is appropriate that the knowledge acquired through professional development and continuing education be officially certified in order to allow, without discrimination, those who have benefited from it to potentially improve their position and mobility in the labor market based on their new qualifications."
ICPE-41-1989_RES1-FR_res_76,50,operative,"30. Il importe de renforcer les liens unissant l'enseignement postsecondaire à la collectivité et à la société qu'il sert, en ce qui concerne notamment : (a) la promotion de la recherche fondamentale et appliquée ainsi que les services de Conseil ; (b) la participation aux efforts de développement national ; (c) l’extension de l'accès des adultes à différentes formes d'enseignement ; (d) la participation aux efforts de démocratisation de l'enseignement, les groupes défavorisés devant faire l'objet d'une attention particulière ; (e) l'amélioration de la formation pratique des étudiants dans les entreprises ; (f) la mise à jour et l'amélioration continues des qualifications du personnel de l'enseignement postsecondaire.","30. It is essential to strengthen the links between postsecondary education and the community and society it serves, particularly with regard to: (a) the promotion of fundamental and applied research as well as advisory services; (b) participation in national development efforts; (c) expanding adult access to various forms of education; (d) involvement in efforts to democratize education, with particular attention to disadvantaged groups; (e) improving the practical training of students within businesses; (f) the ongoing updating and enhancement of the qualifications of postsecondary education staff."
ICPE-41-1989_RES1-FR_res_76,51,operative,"31. Sur le plan de la recherche, les institutions d'enseignement postsecondaire, et particulièrement les universités, ont un grand rôle à jouer. Elles sont appelées à apporter une contribution majeure à la formation des chercheurs. Les recherches et notamment la recherche fondamentale étant souvent très coûteuses, ces institutions devraient mettre en commun leurs ressources, humaines ou autres, dans le cadre de projets coopératifs.","31. In terms of research, post-secondary educational institutions, and particularly universities, have a significant role to play. They are called upon to make a major contribution to the training of researchers. Since research, especially fundamental research, is often very costly, these institutions should pool their resources, whether human or otherwise, within the framework of cooperative projects."
ICPE-41-1989_RES1-FR_res_76,52,operative,"32. Des mesures devraient être prises pour éviter toute forme de discrimination, y compris toute distinction, exclusion, limitation ou préférence qui, fondée sur la race, la couleur, le sexe, la langue, la religion, l'opinion politique ou toute autre opinion, l'origine nationale ou sociale, la condition économique ou la naissance, a pour objet ou pour effet de détruire ou d'altérer l’égalité de traitement en matière d'enseignement. Dans ce but, il est indispensable de prendre des mesures afin d'assurer aux étudiants remplissant les conditions voulues et dont la situation économique l'exige, l'octroi de bourses, de crédits ou d'autres formes d'aide sociale et financière. Une attention spéciale devrait être accordée à la formation pour l'emploi des femmes et des jeunes filles. A cette fin, l'inscription des jeunes filles dans les filières scientifiques et techniques devrait être encouragée. Une plus large place devrait également être faite au recrutement de professeurs femmes dans l'enseignement postsecondaire.","Measures should be taken to prevent all forms of discrimination, including any distinction, exclusion, limitation, or preference based on race, color, sex, language, religion, political or other opinion, national or social origin, economic status, or birth, which aims to destroy or impair equality of treatment in the field of education. To this end, it is essential to implement measures to ensure that students who meet the required criteria and whose economic situation necessitates it are granted scholarships, loans, or other forms of social and financial assistance. Special attention should be given to vocational training for women and girls. Accordingly, the enrollment of girls in scientific and technical disciplines should be encouraged. Greater emphasis should also be placed on recruiting female professors in postsecondary education."
ICPE-41-1989_RES1-FR_res_76,53,operative,"33. L'enseignement à distance, les cours par correspondance et les cours du soir ainsi que d'autres formes d'enseignement postsecondaire à temps partiel devraient être encouragés et diversifiés pour mieux répondre aux intérêts relatifs à l'éducation et à la formation des divers groupes de population, notamment des travailleurs adultes. Une attention particulière devrait être accordée à l'amélioration de la qualité de cet enseignement.","Distance education, correspondence courses, evening classes, as well as other forms of part-time postsecondary education should be encouraged and diversified to better meet the educational and training needs of various population groups, particularly adult workers. Special attention should be given to improving the quality of this education."
ICPE-41-1989_RES1-FR_res_76,54,operative,"34. L'enseignement postsecondaire devrait rendre tous les étudiants conscients des problèmes majeurs actuels et futurs auxquels sont confrontées de nos jours les communautés nationales et internationales, tels que les atteintes aux droits de l'homme, la course aux armements, le racisme, la détérioration de l'environnement physique et naturel et du patrimoine culturel, la persistance dans la majeure partie du monde de la pauvreté, de la faim, de la malnutrition, de l'analphabétisme, etc., et de toutes les formes d'exploitation, et stimuler leur volonté de contribuer efficacement à leur solution.","34. Postsecondary education should make all students aware of the major current and future issues faced today by national and international communities, such as violations of human rights, the arms race, racism, the deterioration of the physical and natural environment and cultural heritage, the persistence in most parts of the world of poverty, hunger, malnutrition, illiteracy, and all forms of exploitation, and should stimulate their willingness to contribute effectively to their resolution."
ICPE-41-1989_RES1-FR_res_76,55,operative,"35. Compte tenu de l'importance croissante de la diversification de l'enseignement postsecondaire face à la nouvelle situation de l'emploi, aux changements socio-économiques et aux défis que lancent perpétuellement les progrès de la science et de la technologie, une approche régionale et internationale concertée est indispensable pour aider les Etats membres à mieux s'acquitter de leur tâche quant au développement et à l'amélioration de cet enseignement.","35. Given the increasing importance of diversifying postsecondary education in response to the new employment situation, socio-economic changes, and the continuous challenges posed by advances in science and technology, a coordinated regional and international approach is essential to assist Member States in better fulfilling their responsibilities regarding the development and improvement of this education."
ICPE-41-1989_RES1-FR_res_76,56,operative,"36. Les Etats membres devraient prendre des mesures en vue de susciter un climat intellectuel et des conditions matérielles propres à favoriser la mobilité des enseignants, des étudiants, des chercheurs et des membres de professions intellectuelles et à contribuer à aplanir les difficultés auxquelles se heurtent ceux qui retournent dans leur pays d'origine après avoir fait des études à l’étranger.","36. Member States should take measures to foster an intellectual climate and material conditions conducive to the mobility of teachers, students, researchers, and members of intellectual professions, and to help overcome the difficulties encountered by those returning to their home countries after studying abroad."
ICPE-41-1989_RES1-FR_res_76,57,operative,"37. Les Etats membres devraient continuer à renforcer et à développer la coopération bilatérale, régionale et internationale, afin de mieux adapter l'enseignement postsecondaire aux besoins socio-économiques et apporter tout l'appui nécessaire aux centres de l'enseignement supérieur mis en place par l'Organisation des Nations Unies et l'Unesco, aux réseaux de coopération interuniversitaire pour la formation continue des personnels de l'enseignement supérieur, ainsi qu'aux programmes régionaux d'innovation éducative établis par l'Unesco dans la mesure où ces derniers s'appliquent à l'enseignement postsecondaire.","37. Member States should continue to strengthen and develop bilateral, regional, and international cooperation in order to better adapt postsecondary education to socio-economic needs and to provide all necessary support to higher education centers established by the United Nations and UNESCO, to interuniversity cooperation networks for the continuing education of higher education personnel, as well as to regional educational innovation programs established by UNESCO, insofar as these programs apply to postsecondary education."
ICPE-41-1989_RES1-FR_res_76,58,operative,"38. En raison de la diversité des expériences acquises, les Etats membres devraient amorcer ou développer, sur une base sous-régionale, régionale ou interrégionale, la coopération institutionnelle indispensable pour la mise en œuvre et le renforcement de formes de diversification pertinentes pour la solution des problèmes de développement socio-économique.","38. Due to the diversity of experiences gained, Member States should initiate or develop, on a subregional, regional, or interregional basis, the essential institutional cooperation for the implementation and strengthening of forms of diversification relevant to addressing socio-economic development issues."
ICPE-41-1989_RES1-FR_res_76,59,operative,"39. Les divers centres d'excellence dans les domaines de la science et du savoir devraient être encouragés à trouver les moyens appropriés de participer à des actions visant à réduire l'écart qui existe entre les pays en matière de recherche et de technologie. Il conviendrait d'encourager la coopération internationale des scientifiques en vue de résoudre les problèmes humains qui se posent à l'échelle de la planète. Il est impératif que les scientifiques témoignent du sens des responsabilités en ce qui concerne leurs propres travaux, l'utilisation qui est faite de la science en général et le renforcement de la vocation humaniste de celle-ci.","39. The various centers of excellence in the fields of science and knowledge should be encouraged to find appropriate ways to participate in actions aimed at reducing the gap between countries in terms of research and technology. International cooperation among scientists should be promoted in order to address the human problems facing the planet. It is imperative that scientists demonstrate a sense of responsibility concerning their own work, the use of science in general, and the strengthening of its humanistic vocation."
ICPE-41-1989_RES1-FR_res_76,60,operative,"40. L'Unesco, en tant qu'organisation internationale jouant un rôle moteur dans le domaine de l'éducation et de la science, devrait s'efforcer : (a) d'apporter un soutien technique à la conception et à la mise en œuvre des politiques et des réformes de structure, de filières et de programmes d'études, en vue de permettre une diversification et une amélioration de l'enseignement postsecondaire sous ses formes diverses et, dans ce domaine, faciliter l'échange d'informations et d'expériences entre les pays, renforcer les programmes d'innovation éducative et appuyer les réseaux qui ont des activités en la matière (b) de prendre particulièrement en considération les nombreuses et graves difficultés qu'ont les pays en développement à accéder aux sciences et technologies et à leur faire une place dans l'enseignement et la formation postsecondaires, à élargir l'éventail des emplois, ainsi qu'à utiliser de manière effective les technologies nouvelles (c) de favoriser les échanges d'administrateurs, d'enseignante et d'étudiants dans le cadre de la coopération entre les Etats membres et ainsi d'encourager la collaboration dans le domaine de la recherche et de la formation ; 39 (d) de favoriser l'octroi plus fréquent de bourses de perfectionnement et de stages de recherche de courte durée au profit des pays en développement ; (e) de prendre les mesures nécessaires pour promouvoir l'application des conventions régionales sur la reconnaissance des études, grades et diplômes de l'enseignement supérieur qui ont été adoptées jusqu'ic sous l'égide de l'Unesco.","40. UNESCO, as an international organization playing a leading role in the fields of education and science, should endeavor to: (a) provide technical support for the design and implementation of policies and structural reforms, curricula, and study programs, with the aim of enabling diversification and improvement of post-secondary education in its various forms and, in this regard, facilitate the exchange of information and experiences among countries, strengthen educational innovation programs, and support networks engaged in these activities; (b) pay particular attention to the numerous and serious difficulties developing countries face in accessing sciences and technologies and incorporating them into post-secondary education and training, expanding the range of employment opportunities, as well as effectively utilizing new technologies; (c) promote exchanges of administrators, teachers, and students within the framework of cooperation among Member States and thus encourage collaboration in research and training; (d) foster more frequent granting of scholarships for advanced training and short-term research internships for the benefit of developing countries; (e) take necessary measures to promote the application of regional conventions on the recognition of studies, degrees, and diplomas of higher education that have been adopted so far under UNESCO’s auspices."
ICPE-41-1989_RES1-FR_res_76,61,operative,"41. L'Unesco et, en son sein, le BIE et les centres régionaux pour l'enseignement supérieur qu'elle a établis ainsi que les organisations non gouvernementales spécialisées devraient également s'efforcer : (a) de fournir toute l'assistance possible, notamment en négociant l'apport de ressources extrabudgétaires, pour permettre aux pays en développement de mettre en œuvre les politiques et recommandations pratiques adoptées par la présente Conférence ; (b) d'intensifier l’échange, la synthèse et la diffusion d'informations et d'expériences sur l'enseignement postsecondaire et de promouvoir des projets coopératifs avec les partenaires appropriés au niveau des pays et des régions ; (c) de promouvoir des recherches et des études visant à diversifier et à améliorer l'enseignement postsecondaire, notamment en ce qui concerne les nouvelles modalités de reconnaissance des acquis ; d'élaborer des critères d'évaluation et de constituer une banque de données destinées à être diffusées dans les Etats membres et portant sur la définition du contenu de chaque étape de l'enseignement (d) dans le cadre de leurs programmes de documentation, d'accorder une place approprié l'enseignement postsecondaire, aux projets de réformes, d'amélioration et de diversification de cet enseignement et à toute autre information pertinente dans ce domaine, d'analyser les renseignements ainsi recueillis et de les mettre à la disposition des Etats membres ; (e) de mener des activités destinées à donner suite à la présente Conférence et de conseiller les Etats membres, sur leur demande, quant aux moyens d'appliquer la présente recommandation en fonction des réalités propres à chaque pays.","41. UNESCO, including the International Bureau of Education (IBE) and the regional centres for higher education it has established, as well as specialized non-governmental organizations, should also endeavour: (a) to provide all possible assistance, including by negotiating extrabudgetary resource contributions, to enable developing countries to implement the policies and practical recommendations adopted by this Conference; (b) to intensify the exchange, synthesis, and dissemination of information and experiences on postsecondary education and to promote cooperative projects with appropriate partners at the country and regional levels; (c) to promote research and studies aimed at diversifying and improving postsecondary education, particularly concerning new methods of recognizing prior learning; to develop evaluation criteria and to establish a database to be disseminated among Member States concerning the definition of the content of each stage of education; (d) within their documentation programmes, to accord appropriate emphasis to postsecondary education, reform projects, improvements and diversification of this education, and any other relevant information in this field, to analyse the information thus collected, and to make it available to Member States; (e) to conduct activities aimed at following up on this Conference and to advise Member States, upon their request, on ways to implement this recommendation in accordance with the specific realities of each country."
ICPE-41-1989_RES1-FR_res_76,62,operative,"42. Le BIE, en coopération avec d'autres unités de l'Unesco, et en particulier les unités hors Siège, notamment les centres régionaux pour l'enseignement supérieur, ainsi qu'avec les organisations intergouvernementales et non gouvernementales concernées, accordera encore plus de place à la production et à la diffusion de l'information relative à la diversification des systèmes d'enseignement postsecondaire ainsi qu'à la mise à disposition des expériences nationales ayant eu pour objet de rapprocher cet enseignement des besoins socio-économiques. Sur la base de telles informations et en plus des études déjà effectuées, le BIE entreprendra des études comparées et des études portant sur des expériences novatrices tentées dans ce domaine. En vue d'améliorer la communication et la comparabilité des informations statistiques concernant le développement et la diversification croissante de l'enseignement postsecondaire, il faudrait actualiser la classification internationale type de l'éducation pour ce qui est notamment de l'enseignement du troisième degré.","42. IIEP, in cooperation with other UNESCO units, particularly those outside Headquarters, including the regional centres for higher education, as well as relevant intergovernmental and non-governmental organizations, will place even greater emphasis on the production and dissemination of information relating to the diversification of postsecondary education systems and the sharing of national experiences aimed at aligning this education with socio-economic needs. Based on such information and in addition to studies already conducted, IIEP will undertake comparative studies and research on innovative experiences attempted in this field. To improve communication and comparability of statistical information concerning the development and increasing diversification of postsecondary education, it will be necessary to update the International Standard Classification of Education, particularly with regard to tertiary education."
ICPE-41-1989_RES1-FR_res_76,63,operative,"4043. Lorsqu'il établira le troisième Plan à moyen terme, le Directeur général pourrait examiner s'il est souhaitable d'y inclure un plan d'action interdisciplinaire à l'échelon international, dans lequel pourrait s'insérer un programme mon¬ dial de l'Unesco sur le développement de l'enseignement postsecondaire visant à améliorer la qualité et la pertinence de cet enseignement, et qui tendrait à développer la coopération ainsi qu'à étudier et satisfaire les nouvelles exigences que la formation postsecondaire impose à l'enseignement secondaire, y compris en ce qui concerne la définition et l'application d'une conception du savoir dont le niveau qualitatif plus élevé et le contenu plus vaste, unissant les aspects cognitifs et les valeurs culturelles, répondent aux perspectives de développement de l'humanité dans le contexte du nouveau monde de l'information scientifique qui est en train de voir le jour. L'Unesco, de concert avec les Etats membres et les organisations internationales intéressés, est appelée à encourager la mise en place dans le domaine de l'enseignement postsecondaire de nouveaux mécanismes, structures et programmes de coopération tel le projet de création de l'Université des peuples de l'Europe pour laquelle la quatrième Conférence des ministres des Etats membres de la région Europe a recommandé d'établir une étude de faisabilité destinés à faire mieux comprendre la communauté des destins historiques de l'humanité, la valeur intrinsèque de la diversité culturelle des peuples et la nécessité d'œuvrer en commun en vue de mettre le potentiel de l'éducation de la science et de la formation postsecondaire au service de la recherche de solutions aux problèmes mondiaux et régionaux.","40.43. When establishing the third Medium-Term Plan, the Director-General may consider whether it would be desirable to include an interdisciplinary international action plan, within which a UNESCO global program on the development of postsecondary education could be integrated. This program would aim to improve the quality and relevance of postsecondary education, promote cooperation, and study and address the new demands that postsecondary education places on secondary education. This includes defining and applying a conception of knowledge with a higher qualitative level and broader content, combining cognitive aspects and cultural values, in line with humanity’s development perspectives within the emerging new world of scientific information. UNESCO, in collaboration with Member States and interested international organizations, is called upon to encourage the establishment of new mechanisms, structures, and cooperative programs in postsecondary education, such as the proposed creation of the University of the Peoples of Europe. The fourth Conference of Ministers from the Member States in the Europe region recommended conducting a feasibility study for this project, aimed at deepening the understanding of the shared historical destiny of humanity, the intrinsic value of the cultural diversity of peoples, and the necessity of working together to harness the potential of education, science, and postsecondary training to address global and regional challenges."
ICPE-41-1989_RES1-FR_res_76,64,operative,"44. L'Unesco, en coopération avec d'autres organisations internationales, devrait renforcer les activités concernant l'éducation pour la compréhension, la coopération et 11 paix internationales et l'éducation relative aux droits de l'homme et aux libertés fondamentales, au développement durable et à la protection de l'environnement. Elle devrait également promouvoir, dans les Etats membres, des mesures de caractère novateur tendant à mettre en place ou à réaménager dans cette perspective les programmes de l'enseignement postsecondaire et à favoriser la révision et la mise à jour des livres et des moyens pédagogiques à cette fin.","44. UNESCO, in cooperation with other international organizations, should strengthen activities related to education for understanding, cooperation, and international peace, as well as education concerning human rights and fundamental freedoms, sustainable development, and environmental protection. It should also promote, within Member States, innovative measures aimed at establishing or reorganizing postsecondary education programs from this perspective and encourage the revision and updating of textbooks and educational materials for this purpose."
ICPE-46-2001_RES1-FR_res_90,1,null,"Le Bureau international d'éducation, en tant que centre spécialisé de l'UNESCO sur les contenus, les structures et les méthodes de l'éducation, a organisé la 46e session de la Conférence internationale de l'éducation à Genève du 5 au 8 septembre 2001.","The International Bureau of Education, as UNESCO’s specialized center for educational content, structures, and methods, organized the 46th session of the International Conference on Education in Geneva from September 5 to 8, 2001."
ICPE-46-2001_RES1-FR_res_90,2,preambular,"Plus de six cents participants, dont quatre-vingt ministres et dix vice-ministres de l'éducation provenant de 127 Etats membres de l'UNESCO ont pris part aux débats, aux côtés de représentants de neuf organisations intergouvernementales, de treize organisations non gouvernementales et de trois fondations.","More than six hundred participants, including eighty ministers and ten deputy ministers of education from 127 UNESCO Member States, took part in the discussions, alongside representatives from nine intergovernmental organizations, thirteen non-governmental organizations, and three foundations."
ICPE-46-2001_RES1-FR_res_90,3,preambular,"L'objectif d'intensifier et d'enrichir le dialogue au niveau des politiques de l'éducation sur les problèmes et les perspectives de solution en vue d'améliorer la qualité de l'éducation pour apprendre à vivre ensemble a été largement atteint. Les conclusions et les propositions d'action qui suivent présentent les points saillants des débats et des travaux préparatoires (Netforum, messages des ministres, rapports nationaux, bonnes pratiques, etc.). L'ensemble sera mis en valeur dans le rapport général, les rapports des ateliers ainsi que dans les autres documents qui seront publiés après la Conférence.","The objective of intensifying and enriching dialogue at the level of education policies on problems and potential solutions aimed at improving the quality of education for learning to live together was largely achieved. The conclusions and proposed actions that follow present the key points of the debates and preparatory work (Netforum, messages from ministers, national reports, best practices, etc.). The entirety will be highlighted in the general report, workshop reports, as well as in other documents to be published after the Conference."
ICPE-46-2001_RES1-FR_res_90,4,preambular,"Ces conclusions, adoptées le 8 septembre 2001, sont issues des grands débats, des sessions plénières et des six ateliers organisés au cours de la Conférence. Elles sont destinées aux gouvernements, aux organisations internationales intergouvernementales et non gouvernementales, aux enseignants et aux organisations de la profession enseignante, aux médias et à tous les acteurs dans la société civile qui déploient des efforts pour améliorer la qualité de l'éducation, favoriser le dialogue et développer la capacité de vivre ensemble.","These conclusions, adopted on 8 September 2001, arise from the major debates, plenary sessions, and the six workshops held during the Conference. They are intended for governments, intergovernmental and non-governmental international organizations, educators and teaching profession organizations, the media, and all actors in civil society who are engaged in efforts to improve the quality of education, promote dialogue, and develop the capacity to live together."
ICPE-46-2001_RES1-FR_res_90,5,preambular,"Etant donné l'énorme complexité des problèmes auxquels font face toutes les sociétés, notamment la mondialisation, des inégalités intolérables entre et au sein des pays, apprendre à vivre ensemble, concept forgé par la Commission internationale sur l'éducation pour le vingt et unième siècle, s'impose comme une nécessité dans toutes les régions du monde.","Given the enormous complexity of the challenges faced by all societies, notably globalization and intolerable inequalities between and within countries, learning to live together, a concept developed by the International Commission on Education for the Twenty-first Century, is an imperative in all regions of the world."
