text_id,para_number,Correct,type_current,type,para,para_en
ICPE-43-1992_RES1-FR_res_78,24,,operative,operative,"11. Développement d’activités interdisciplinaires et coopératives : L'enseignement des diverses disciplines doit donner lieu à des travaux interdisciplinaires et coopératifs de nature à favoriser une éducation culturelle et interculturelle. Pour réaliser une meilleure intégration des pratiques culturelles, interculturelles et interdisciplinaires, l'établissement aura avantage à adopter une démarche de projet. Le projet vise à favoriser le travail en équipe, autour d’objectifs communs. L’organisation d’une coopération avec les partenaires artistiques et culturels dans le cadre de jumelages entre établissements scolaires et culturels pourrait renforcer l’efficacité de l'enseignement.","11. Development of interdisciplinary and cooperative activities: The teaching of various disciplines should lead to interdisciplinary and cooperative work aimed at promoting cultural and intercultural education. To achieve better integration of cultural, intercultural, and interdisciplinary practices, the institution would benefit from adopting a project-based approach. The project is intended to encourage teamwork around common objectives. Organizing cooperation with artistic and cultural partners through twinning arrangements between educational and cultural institutions could enhance the effectiveness of teaching."
ICPE-43-1992_RES1-FR_res_78,25,,operative,operative,"12. Prise en compte de la dimension culturelle et interculturelle dans les programmes d'études : Il importe de reconnaître le rôle de la culture comme base sur laquelle doit s'édifier le contenu de l'éducation. Les programmes de différentes disciplines, y compris les disciplines scientifiques et technologiques, doivent par conséquent être préparés avec la participation de spécialistes en science de l'éducation, en matière de culture, ainsi que d’anthropologues, de sociologues, de psychologues et autres.","12. Taking into account the cultural and intercultural dimension in the curricula: It is essential to recognize the role of culture as the foundation upon which the content of education must be built. Consequently, the curricula of various disciplines, including scientific and technological fields, should be developed with the participation of specialists in education sciences, cultural matters, as well as anthropologists, sociologists, psychologists, and others."
ICPE-43-1992_RES1-FR_res_78,26,,operative,operative,"13. Initiation à la compréhension et à l’appréciation du patrimoine culturel : La présentation pédagogique du patrimoine, qui s’appuie sur divers matériels tels que manuels, guides et documents audiovisuels, doit être accompagnée, en collaboration avec les institutions culturelles, de visites d'établissements, de sites et de monuments culturels, ainsi que d'activités pratiques. Cette présentation forme le substrat culturel sur lequel chaque peuple fonde son identité propre et son apport à la civilisation humaine. Cette appréciation de l'héritage culturel doit inciter les élèves à poser des questions qui, allant au-delà de la simple dimension matérielle du culturel, touchent la valeur symbolique et la signification de cet héritage, considéré dans ses rapports avec le monde actuel et les valeurs universelles. ED/MD/95 page 23","13. Introduction to the understanding and appreciation of cultural heritage: The educational presentation of heritage, which relies on various materials such as textbooks, guides, and audiovisual documents, must be accompanied, in collaboration with cultural institutions, by visits to cultural establishments, sites, and monuments, as well as practical activities. This presentation constitutes the cultural foundation upon which each people base their unique identity and their contribution to human civilization. This appreciation of cultural heritage should encourage students to ask questions that go beyond the mere material dimension of culture, addressing the symbolic value and meaning of this heritage, considered in relation to the contemporary world and universal values."
ICPE-43-1992_RES1-FR_res_78,27,,operative,operative,"14. Enseignement et langues : Le choix d'une ou de plusieurs langues, qu'elles soient maternelles, nationales ou étrangères, comme objet d'étude ou véhicules d’autres disciplines est déterminé par la politique éducative et culturelle de chaque pays. Pour effectuer le choix de la langue d'enseignement, notamment au niveau de l'éducation fondamentale, il faudrait prendre en considération à la fois l'efficacité du processus éducatif et le droit des individus et des différents groupes ethniques à préserver leur identité culturelle, dont la langue est l’un des véhicules les plus importants. Il conviendrait de tenir compte dans toute la mesure du possible des vues de ces groupes lorsque sont prises des décisions les concernant. Il est souhaitable que le système éducatif, notamment à travers des activités culturelles et éducatives extrascolaires, apporte sa contribution à la préservation et au développement des langues des minorités, en particulier de celles qui sont non écrites. Dans cette perspective, il conviendrait de conduire des recherches dans les domaines notamment de la pédagogie, de la linguistique, de l’anthropologie et de l’histoire, et d’inciter à l'élaboration de matériels didactiques dans la langue maternelle.","14. Teaching and languages: The choice of one or more languages, whether native, national, or foreign, as a subject of study or as mediums for other disciplines is determined by the educational and cultural policy of each country. When selecting the language of instruction, particularly at the fundamental education level, both the effectiveness of the educational process and the right of individuals and different ethnic groups to preserve their cultural identity, of which language is one of the most important vehicles, should be taken into account. The views of these groups should be considered as fully as possible when decisions concerning them are made. It is desirable that the educational system, notably through extracurricular cultural and educational activities, contributes to the preservation and development of minority languages, especially those that are unwritten. In this perspective, research should be conducted in fields such as pedagogy, linguistics, anthropology, and history, and efforts should be encouraged to develop teaching materials in the mother tongue."
ICPE-43-1992_RES1-FR_res_78,28,,operative,operative,"15. Enseignement de l'histoire : Cet enseignement doit conférer à chaque individu une connaissance critique de sa culture propre en même temps que lui faire connaître et apprécier d’autres apports à la civilisation nationale et mondiale. L'enseignement de l'histoire doit comporter des éléments ayant trait au développement de la culture, de la pensée et de la créativité universelles et éviter de présenter l'histoire exclusivement en termes de conflits de pouvoir et d'affrontements. L'étude des religions dans un esprit de tolérance pourrait constituer l'une des facettes de l'étude de la création culturelle. S’appuyant sur les résultats des recherches, les auteurs de manuels et enseignants d'histoire devraient s’efforcer à la plus grande rigueur intellectuelle lors de la transmission de connaissances historiques aux élèves et faire en sorte de ne pas consacrer des clichés qui ont alimenté des conflits entre des communautés humaines. Dans l'enseignement des différentes disciplines, une juste place doit être réservée à l’histoire du développement de la science et de la technologie dans le contexte général du développement social et culturel.","15. Teaching history: This teaching must provide each individual with a critical knowledge of their own culture while also enabling them to know and appreciate other contributions to national and global civilization. History education should include elements related to the development of culture, thought, and universal creativity and avoid presenting history solely in terms of power struggles and conflicts. The study of religions in a spirit of tolerance could constitute one aspect of the study of cultural creation. Drawing on research results, textbook authors and history teachers should strive for the highest intellectual rigor when imparting historical knowledge to students and ensure that clichés which have fueled conflicts between human communities are not perpetuated. In the teaching of different disciplines, appropriate attention must be given to the history of the development of science and technology within the broader context of social and cultural development."
ICPE-43-1992_RES1-FR_res_78,29,,operative,operative,"16. Commémorations d'événements historiques : Des commémorations telles que le Cinquième centenaire de la rencontre de deux mondes (1992), le quarantième anniversaire de la Conférence de Bandoeng (1995), le cinquantième anniversaire de la signature de la Charte des Nations Unies (1995) et le cinquantième anniversaire de l’adoption par les Nations Unies de la Déclaration universelle des droits de l’homme (1998) devraient être l’occasion pour les enseignants d’amener leurs élèves à une réflexion sur l’enrichissement mutuel, l’interaction et la complémentarité des cultures et sur la contribution de tous les peuples à la civilisation mondiale ^1.","16. Commemorations of historical events: Commemorations such as the Fifth Centenary of the Encounter of Two Worlds (1992), the fortieth anniversary of the Bandung Conference (1995), the fiftieth anniversary of the signing of the United Nations Charter (1995), and the fiftieth anniversary of the adoption by the United Nations of the Universal Declaration of Human Rights (1998) should provide an opportunity for teachers to encourage their students to reflect on mutual enrichment, interaction, and complementarity of cultures, as well as on the contribution of all peoples to world civilization."
ICPE-43-1992_RES1-FR_res_78,30,,operative,operative,"17. Education préscolaire : Compte tenu de l’importance décisive des premières années dans la formation complète de l'être humain où les aspects culturels et moraux sont indispensables, il faudrait élargir le réseau des établissements d'éducation préscolaire en assurant la formation initiale et continue des maîtres et les doter de pédagogues, psychologues, animateurs socioculturels bien formés. Pour tenir compte de l’entourage des enfants, l’école est appelée également à coordonner son action avec celle des familles en les aidant à adopter une meilleure éducation pour leurs enfants, et ce, à travers une politique d'éducation permanente bien définie. ^1 A la demande de la Conférence, le Secrétariat a complété ce paragraphe en y ajoutant plusieurs exemples d'événements historiques. ED/MD/95 page 24 A l’école et dans le milieu familial, la plus grande attention devrait être accordée à l'éducation sanitaire.","17. Preschool education: Given the decisive importance of the early years in the comprehensive formation of the human being, where cultural and moral aspects are essential, the network of preschool education institutions should be expanded by ensuring initial and ongoing training for teachers and equipping them with well-trained pedagogues, psychologists, and sociocultural facilitators. To take into account the children’s environment, schools are also called upon to coordinate their actions with those of families, assisting them in adopting better educational practices for their children through a well-defined lifelong education policy. At school and within the family environment, the utmost attention should be paid to health education."
ICPE-43-1992_RES1-FR_res_78,31,,operative,operative,"18. Education esthétique et artistique : L'éducation en question devrait viser non seulement l’épanouissement de la personnalité et l’ouverture à d’autres sensibilités mais aussi le développement de l’appréciation esthétique et artistique ainsi que la stimulation de la créativité. Il faudrait intensifier cette éducation aux divers niveaux d'études, mettre en valeur ses effets cognitifs, notamment par une démarche interdisciplinaire, et revaloriser son importance académique. L'éducation artistique doit favoriser l’accès à différentes manifestations culturelles, qu'elles soient de caractère local, national, régional ou universel, de manière à faire apprécier la diversité des valeurs et des significations qu’elle véhicule. Elle pourrait constituer une étape de la formation ultérieure aux professions artistiques. Il importe d'offrir aux jeunes des occasions de participer d’eux-mêmes à des activités artistiques et culturelles et de se familiariser avec ses activités. Il faut également organiser une formation adéquate des enseignants dans les disciplines esthétiques et artistiques. Les établissements culturels et les organisations non gouvernementales spécialisées en matière de culture doivent mettre le plus largement possible leurs ressources à la disposition de l’école et de la communauté pour renforcer ainsi leurs fonctions éducatives.","18. Aesthetic and artistic education: This education should aim not only at the development of personality and openness to other sensibilities but also at fostering aesthetic and artistic appreciation as well as stimulating creativity. It is necessary to intensify this education at various levels of study, highlight its cognitive effects, notably through an interdisciplinary approach, and restore its academic importance. Artistic education must facilitate access to different cultural expressions, whether local, national, regional, or universal, in order to appreciate the diversity of values and meanings they convey. It could serve as a stage for further training in artistic professions. It is important to provide young people with opportunities to actively participate in artistic and cultural activities and to become familiar with these fields. Adequate training of teachers in aesthetic and artistic disciplines must also be organized. Cultural institutions and non-governmental organizations specializing in culture should make their resources as widely available as possible to schools and communities to thereby strengthen their educational functions."
ICPE-43-1992_RES1-FR_res_78,32,,operative,operative,"19. Développement des valeurs éthiques et civiques : Le système éducatif doit assumer un rôle essentiel dans la formation éthique, civique et morale, en complémentarité avec celui joué par les familles. Avec d’autres institutions, il devrait contribuer à la promotion des droits de l'homme, au développement de comportements démocratiques et à l'affirmation des valeurs dont le temps présent a plus que jamais besoin, telles que le respect de la dignité humaine, la tolérance, le dialogue, la solidarité et l’entraide. Pour développer ces qualités, les enseignants pourraient participer avec leurs élèves à des activités de solidarité et d’entraide en faveur des malades, des personnes démunies ou socialement défavorisées, des personnes âgées et des victimes de catastrophes ; les élèves pourraient également intervenir comme animateurs dans des activités éducatives, sportives et autres destinées à des élèves moins âgés et à des enfants non scolarisés. Il est important de fournir aux apprenants des exemples de comportement moral conformes aux valeurs énumérées ci-dessus. Dans l’enseignement de la science et de la technologie, une attention particulière sera portée aux aspects éthiques et aux comportements.","19. Development of ethical and civic values: The educational system must assume a fundamental role in ethical, civic, and moral formation, complementing the role played by families. Alongside other institutions, it should contribute to the promotion of human rights, the development of democratic behaviors, and the affirmation of values that are more urgently needed today than ever before, such as respect for human dignity, tolerance, dialogue, solidarity, and mutual assistance. To develop these qualities, teachers could engage with their students in solidarity and mutual aid activities in support of the sick, the disadvantaged or socially deprived, the elderly, and victims of disasters; students could also act as facilitators in educational, sports, and other activities aimed at younger students and out-of-school children. It is important to provide learners with examples of moral behavior aligned with the values enumerated above. In the teaching of science and technology, special attention will be given to ethical aspects and behaviors."
ICPE-43-1992_RES1-FR_res_78,33,,operative,operative,"20. Initiation aux problèmes majeurs du monde contemporain : Afin de faire mieux comprendre aux apprenants les problèmes politiques, sociaux, culturels, économiques, démographiques, environnementaux, etc., des sociétés contemporaines et afin de les préparer à mieux y faire face, il faut que les enseignants soient formés à manier et à apporter l'information dans le cadre du processus d’enseignement et à en expliquer les antécédents historiques, l’évolution et les conséquences, tout en aidant les apprenants, jeunes et adultes, au sein des structures éducatives tant formelles que non formelles, à se forger une opinion personnelle. Il est important que chaque apprenant ne reste pas indifférent aux événements qui se passent ailleurs que dans son pays ou sa région, mais développe un esprit de solidarité et de coresponsabilité face aux problèmes communs du monde. Les médias peuvent être des instruments utiles pour atteindre cet objectif.","20. Introduction to major contemporary world issues: In order to enhance learners’ understanding of the political, social, cultural, economic, demographic, environmental, and other problems faced by contemporary societies and to better prepare them to address these issues, teachers must be trained to handle and provide information within the teaching process and to explain its historical background, evolution, and consequences, while assisting learners, both young and adult, within formal and non-formal educational structures, to form their own personal opinions. It is important that each learner does not remain indifferent to events occurring beyond their own country or region but develops a spirit of solidarity and shared responsibility toward common global problems. The media can be useful tools to achieve this objective."
ICPE-43-1992_RES1-FR_res_78,34,,operative,operative,"21. Développement d'attitudes favorables à la protection de l'environnement : Le processus éducatif formel et non formel devrait sensibiliser les jeunes et les adultes aux problèmes de l’environnement et à la détérioration accrue du milieu naturel et culturel. Il faut également que le système éducatif forme chez les apprenants le sens de la responsabilité et ED/MD/95 page 25 développe en eux un nouveau modèle de comportement destiné à leur permettre d'apporter un concours individuel à la préservation et à l’amélioration de l’environnement, et les sensibilise à certaines questions comme la production, le traitement et le transfert des déchets toxiques, ainsi que leurs conséquences écologiques et culturelles.","21. Development of attitudes favorable to environmental protection: The formal and non-formal educational process should raise awareness among young people and adults about environmental issues and the increasing deterioration of the natural and cultural environment. The educational system must also foster a sense of responsibility in learners and develop in them a new behavioral model aimed at enabling them to contribute individually to the preservation and improvement of the environment. It should also sensitize them to certain issues such as the production, treatment, and transfer of toxic waste, as well as their ecological and cultural consequences."
ICPE-43-1992_RES1-FR_res_78,35,,operative,operative,"22. Accès à l’éducation et à la vie culturelle des personnes défavorisées ou handicapées : Les autorités publiques et autres instances responsables doivent prendre les mesures qui s'imposent afin que l'accès à l'éducation et à la vie culturelle soit assuré, et l'égalité des chances garantie, aux personnes socialement ou économiquement défavorisées, aux personnes âgées, ainsi qu'à celles qui sont atteintes d'un handicap physique ou mental. Les barrières sociales et physiques ainsi que les attitudes qui font obstacle à une pleine participation sur un pied d'égalité aux programmes éducatifs et culturels doivent être éliminées.","22. Access to education and cultural life for disadvantaged or disabled persons: Public authorities and other responsible bodies must take the necessary measures to ensure access to education and cultural life, and guarantee equal opportunities for persons who are socially or economically disadvantaged, the elderly, as well as those with physical or mental disabilities. Social and physical barriers, as well as attitudes that hinder full participation on an equal footing in educational and cultural programs, must be eliminated."
ICPE-43-1992_RES1-FR_res_78,36,,operative,operative,"23. Le développement culturel par l'interaction de l'école, de la communauté et de la société : Faisant partie de la communauté locale, l'école devrait, d'une part, préparer les élèves à participer à la vie socio-économique et culturelle de la communauté et, d'autre part, lui servir de centre d’éducation et d’animation culturelle. Pour faire de l’école un instrument efficace de cohésion de la communauté, surtout en milieu rural, il est nécessaire que la consultation et la concertation s'établissent entre les responsables de l'éducation et tous les partenaires : les parents, les autorités, les associations locales et les entreprises, ainsi que les établissements culturels, qui devraient aider les écoles à renforcer leur action culturelle vis-à-vis de la communauté.","23. Cultural development through the interaction of the school, the community, and society: As part of the local community, the school should, on the one hand, prepare students to participate in the socio-economic and cultural life of the community and, on the other hand, serve as a center for education and cultural activities. To make the school an effective instrument of community cohesion, especially in rural areas, it is necessary to establish consultation and cooperation between educational authorities and all partners: parents, authorities, local associations and businesses, as well as cultural institutions, which should assist schools in strengthening their cultural engagement with the community."
ICPE-43-1992_RES1-FR_res_78,37,,operative,operative,"24. Rôle du système éducatif vis-à-vis des femmes et des jeunes filles : Il faudrait rendre effective l'égalité des chances des filles et des garçons dans l'accès à l'éducation, dans la poursuite de leurs études et dans leurs orientations scolaire et professionnelle. La femme joue un rôle primordial dans la transmission des valeurs culturelles et morales. En matière de formation d’adultes, le système éducatif doit trouver les moyens d’organiser pour les deux sexes des activités d’alphabétisation, de culture générale, de pédagogie, d’éducation civique, sanitaire et sportive ; ces activités devraient avoir pour effet, entre autres, l'abandon de certaines pratiques traditionnelles portant atteinte à la santé comme à la dignité des femmes et des jeunes filles.","24. Role of the educational system with regard to women and girls: Equal opportunities for girls and boys in access to education, continuation of their studies, and their academic and professional orientations should be made effective. Women play a crucial role in the transmission of cultural and moral values. In adult education, the educational system must find ways to organize literacy, general culture, pedagogy, civic education, health education, and sports activities for both sexes; these activities should have the effect, among other things, of abandoning certain traditional practices that harm the health and dignity of women and girls."
ICPE-43-1992_RES1-FR_res_78,38,,operative,operative,"25. Rôle éducatif des moyens de communication : La place constamment accrue des moyens de communication dans la vie humaine nécessite à la fois l’extension et l'amélioration de leur utilisation aux fins éducatives. Dans ce but, les responsables des médias, publics ou privés, sont invités, en collaboration avec les institutions éducatives et culturelles, à : (a) accroître la place et la diversité de leurs programmes éducatifs et culturels destinés aux différentes catégories d’apprenants et à la population tout entière ; assurer à ces programmes une qualité pédagogique adéquate ; (b) mettre à la disposition des établissements scolaires et des centres d'éducation non formelle les matériels didactiques et autres nécessaires pour promouvoir l'éducation aux médias.","25. Educational role of the media: The ever-increasing role of the media in human life necessitates both the expansion and improvement of their use for educational purposes. To this end, media managers, whether public or private, are invited, in collaboration with educational and cultural institutions, to: (a) increase the quantity and diversity of their educational and cultural programs aimed at different categories of learners and the general population; ensure these programs maintain adequate pedagogical quality; (b) provide schools and non-formal education centers with the necessary teaching materials and other resources to promote media education."
ICPE-43-1992_RES1-FR_res_78,39,,operative,operative,"26. Education aux médias : De son côté, le système éducatif doit accorder une plus grande place à l'éducation aux médias. On pourrait reconnaître à cette éducation une double fonction : (a) celle visant à une meilleure compréhension du rôle, du fonctionnement et des effets des médias sur les individus et sur la société, et au développement de la capacité d'interpréter de façon indépendante et critique le message reçu des médias; (b) celle d’outil pédagogique destiné à améliorer la qualité de l'enseignement. ED/MD/95 page 26","26. Media education: The educational system must, for its part, allocate a greater emphasis to media education. This education could be recognized as having a dual function: (a) to foster a better understanding of the role, operation, and effects of the media on individuals and society, and to develop the capacity to independently and critically interpret the messages received from the media; (b) as a pedagogical tool aimed at improving the quality of teaching. ED/MD/95 page 26"
ICPE-43-1992_RES1-FR_res_78,40,,operative,operative,27. Ecoles associées : De nombreuses innovations significatives en matière d'intégration des cultures au processus d’apprentissage ont vu le jour grâce au Système UNESCO des écoles associées (SEA) et à d’autres projets. Les autorités éducatives devraient renforcer leur soutien à ces projets. Il est souhaitable que ces écoles travaillent en collaboration avec les institutions de recherche pédagogique et les universités afin d’assurer une assise théorique solide à leur expérience novatrice. Les résultats de cette collaboration devraient être diffusés à l’ensemble du corps enseignant en vue de renforcer l’effet multiplicateur des projets novateurs.,27. Associated Schools: Numerous significant innovations in the integration of cultures into the learning process have emerged thanks to the UNESCO Associated Schools Network (ASPnet) and other projects. Educational authorities should strengthen their support for these initiatives. It is desirable that these schools collaborate with pedagogical research institutions and universities to ensure a solid theoretical foundation for their innovative experience. The outcomes of this collaboration should be disseminated throughout the teaching community to enhance the multiplier effect of pioneering projects.
ICPE-43-1992_RES1-FR_res_78,41,,operative,operative,"28. Rôle et formation des enseignants : L'enseignant joue un rôle unique et essentiel pour ce qui est de promouvoir la contribution de l’éducation au développement culturel. A cet égard il est indispensable qu'il ait véritablement le sens de sa mission. Ses services doivent donc être reconnus et appréciés par la communauté. La dimension culturelle doit être prise en compte dans la formation initiale et continue de tous les enseignants. L’un des objectifs de cette formation doit être de leur donner une connaissance plus large et plus approfondie des cultures dans la diversité de leurs expressions dans le pays et dans le monde. La formation des enseignants devrait également tenir compte de l’importance de l’éducation aux médias, ainsi que de l’enseignement technologique et de l'éducation environnementale. Elle devrait en outre leur conférer les compétences nécessaires pour intégrer au processus d'apprentissage les élèves des cultures non dominantes. L'éducation interculturelle et/ou multiculturelle suppose des compétences particulières liées à son caractère novateur. Elle implique la mise en oeuvre de pédagogies adaptées qui doivent prendre en compte, avec intelligence et tact, l'hétérogénéité des publics auxquels elle s'adresse. Elle exige également des systèmes d’évaluation appropriés. La maîtrise des méthodes et des techniques d’observation, d'écoute, et de communication interculturelle, celle de plusieurs langues de travail là où c'est approprié, et quelques notions d’analyse anthropologique permettront aux enseignants de mieux remplir leur fonction professionnelle dans la réalité complexe d’une pluralité de cultures. Cette formation doit bénéficier du soutien des centres de recherche pédagogique et culturelle, des établissements culturels et d’enseignement supérieur ainsi que des médias. Elle s’appuiera, chaque fois que cela sera possible, sur les ressources culturelles locales.","28. Role and training of teachers: The teacher plays a unique and essential role in promoting the contribution of education to cultural development. In this regard, it is indispensable that the teacher genuinely understands the significance of their mission. Their services must therefore be recognized and valued by the community. The cultural dimension must be taken into account in the initial and ongoing training of all teachers. One of the objectives of this training should be to provide them with a broader and deeper knowledge of cultures in their diverse expressions within the country and around the world. Teacher training should also take into consideration the importance of media education, as well as technological instruction and environmental education. Furthermore, it should equip them with the necessary skills to integrate students from non-dominant cultures into the learning process. Intercultural and/or multicultural education requires specific competencies related to its innovative nature. It involves the implementation of adapted pedagogies that must intelligently and tactfully account for the heterogeneity of the audiences addressed. It also demands appropriate evaluation systems. Mastery of methods and techniques of observation, listening, and intercultural communication, proficiency in several working languages where appropriate, and a basic understanding of anthropological analysis will enable teachers to better fulfill their professional duties within the complex reality of cultural plurality. This training must be supported by centers of pedagogical and cultural research, cultural institutions, higher education establishments, and the media. It will rely, whenever possible, on local cultural resources."
ICPE-43-1992_RES1-FR_res_78,42,null,operative,null,Considère que la coopération régionale et internationale devrait être renforcée dans les domaines suivants :,Considers that regional and international cooperation should be strengthened in the following areas:
ICPE-43-1992_RES1-FR_res_78,43,,operative,operative,"29. Action pour la coopération aux niveaux régional et sous-régional : Compte tenu de la spécificité de chaque région ou sous-région, la coopération à ces niveaux relative à la contribution au développement culturel pourrait être concentrée sur : (a) la formation des enseignants ; (b) la recherche pédagogique, notamment à travers le lancement de projets pilotes.","29. Action for cooperation at the regional and sub-regional levels: Given the specificity of each region or sub-region, cooperation at these levels concerning the contribution to cultural development could be focused on: (a) teacher training; (b) pedagogical research, notably through the initiation of pilot projects."
ICPE-43-1992_RES1-FR_res_78,44,,operative,operative,"30. Actions pour la promotion d'une éducation interculturelle/multiculturelle : Pour une meilleure connaissance mutuelle des diverses cultures, il est indispensable que les instances nationales, régionales et internationales favorisent entre les pays : (a) les échanges d’élèves, d'étudiants, d’enfants, de jeunes, d’enseignants, d’animateurs de jeunesse, de chercheurs et de spécialistes en matière de culture, de programmes de formation à l’étranger; (b) les échanges entre les écoles, et les organisations de jeunes ; (c) l’apprentissage des langues étrangères modernes ; (d) l’échange de matériels didactiques et audiovisuels, d’équipements scientifiques et de programmes de recherche en matière d'éducation; (e) la promotion des programmes éducatifs et culturels d’intérêt commun. Afin de promouvoir ces activités, les autorités ci-dessus mentionnées pourraient utiliser les réseaux de l'UNESCO. ED/MD/95 page 27","30. Actions for the promotion of intercultural/multicultural education: For a better mutual understanding of diverse cultures, it is essential that national, regional, and international bodies encourage between countries: (a) exchanges of pupils, students, children, youth, teachers, youth workers, researchers, and specialists in cultural matters, including training programs abroad; (b) exchanges between schools and youth organizations; (c) the learning of modern foreign languages; (d) the exchange of teaching and audiovisual materials, scientific equipment, and research programs in education; (e) the promotion of educational and cultural programs of common interest. To promote these activities, the aforementioned authorities could utilize UNESCO networks."
ICPE-43-1992_RES1-FR_res_78,45,,operative,operative,"31. Aide extérieure pour promouvoir l'éducation interculturelle/multiculturelle : Dans le cadre de l'aide au développement, les Etats membres, les organismes internationaux et les autres institutions concernées devraient renforcer et mieux coordonner leur aide pour promouvoir les aspects culturels et interculturels de l'éducation, notamment au niveau de l’éducation fondamentale, en accordant une attention particulière aux cultures qui sont confrontées à l’occupation ou à la répression ou qui sont menacées d’élimination de manière à assurer leur protection, leur liberté d’expression et leur développement.","31. External aid to promote intercultural/multicultural education: Within the framework of development aid, Member States, international organizations, and other relevant institutions should strengthen and better coordinate their assistance to promote the cultural and intercultural aspects of education, particularly at the fundamental education level, paying special attention to cultures that are subjected to occupation or repression or those threatened with eradication, so as to ensure their protection, freedom of expression, and development."
ICPE-43-1992_RES1-FR_res_78,46,,operative,operative,"32. Recommande à l'UNESCO, en coopération avec les OIG et ONG concernées, et en vue d'assurer une place plus importante aux aspects culturels et interculturels de l'éducation, de : (i) renforcer, par une approche intersectorielle et multidisciplinaire, les projets et les programmes qui relèvent des domaines en question ; et accorder une place prioritaire dans le prochain Plan à moyen terme au rôle de l'éducation dans le développe ment culturel (ii) encourager la collecte, l’analyse et la diffusion des informations et des expériences concernant les innovations en matière d’éducation culturelle et interculturelle et, notamment, celles du Système des écoles associées (iii) stimuler la définition de critères de qualité concernant l'éducation interculturelle/ multiculturelle; (iv) soutenir les efforts des systèmes éducatifs nationaux pour la promotion de l'éducation interculturelle et la recherche y relative ; soutenir aussi l’étude, la production et la diffusion de matériaux didactiques pour l'éducation interculturelle, notamment de manuels d’histoire (portant aussi sur l’histoire de la science et de la technologie), ainsi que pour la formation des enseignants ; (vi) appeler l’attention du Comité intergouvernemental de la Décennie mondiale du développement culturel, de la Commission mondiale de la culture et du développement et de la Commission internationale sur l’éducation pour le vingt et unième siècle, sur la réflexion relative à la contribution de l'éducation au développement culturel menée au cours de cette 43e session de la Conférence internationale de l'éducation.","32. Recommends that UNESCO, in cooperation with the relevant intergovernmental and non-governmental organizations, and with a view to ensuring a greater emphasis on the cultural and intercultural aspects of education: (i) strengthen, through an intersectoral and multidisciplinary approach, projects and programs falling within these areas; and accord priority in the next Medium-Term Plan to the role of education in cultural development; (ii) encourage the collection, analysis, and dissemination of information and experiences concerning innovations in cultural and intercultural education, notably those of the Associated Schools Network; (iii) stimulate the definition of quality criteria regarding intercultural/multicultural education; (iv) support the efforts of national education systems to promote intercultural education and related research; also support the study, production, and dissemination of teaching materials for intercultural education, particularly history textbooks (including the history of science and technology), as well as teacher training; (vi) draw the attention of the Intergovernmental Committee for the World Decade for Cultural Development, the World Commission on Culture and Development, and the International Commission on Education for the Twenty-first Century to the reflections on the contribution of education to cultural development carried out during this 43rd session of the International Conference on Education."
ICPE-43-1992_RES1-FR_res_78,47,,operative,operative,"33. Recommande au Bureau international d’éducation, notamment dans le cadre de la préparation de la 44e session de la CIE (1994), d’effectuer une analyse comparée des aspects des réformes éducatives relatifs à l'éducation culturelle et interculturelle et à l'éducation inter nationale et de préparer une étude comparée sur l’expérience des Ecoles associées et d’autres établissements novateurs dans ce domaine. Le BIE apportera son concours au suivi de la présente Recommandation, entre autres par la présentation analytique et évaluative des rapports nationaux qui seront élaborés à l’occasion des prochaines sessions de la CIE.","33. Recommends that the International Bureau of Education, particularly in the context of preparing for the 44th session of the International Conference on Education (1994), conduct a comparative analysis of aspects of educational reforms related to cultural and intercultural education and international education, and prepare a comparative study on the experience of Associated Schools and other innovative institutions in this field. The IBE shall assist in monitoring the implementation of this Recommendation, including through the analytical and evaluative presentation of national reports to be prepared for the upcoming sessions of the International Conference on Education."
ICPE-43-1992_RES1-FR_res_78,48,,operative,operative,34. Invite les Etats membres à prendre en considération la présente Recommandation lors de l’adoption de leur politique en matière d’éducation et de culture et à rendre compte de son suivi et de sa mise en application dans les rapports nationaux qu'ils prépareront pour les prochaines sessions de la CIE. ED/MD/95 page 28,34. Invites Member States to take this Recommendation into account when adopting their policies on education and culture and to report on its monitoring and implementation in the national reports they will prepare for the forthcoming sessions of the International Conference on Education.
ICPE-43-1992_RES1-FR_res_78,49,,null,null,"Adopte, le 19 septembre 1992, et soumet à l’examen des ministères chargés de l'éducation et de la culture, des autres instances et organismes compétents des Etats membres, des institutions du système des Nations Unies, et des organisations intergouvernementales et non gouvernementales intéressées, la présente Recommandation n° 78","Adopts, on September 19, 1992, and submits for the consideration of the ministries responsible for education and culture, other relevant authorities and bodies of the Member States, institutions of the United Nations system, and interested intergovernmental and non-governmental organizations, this Recommendation No. 78."
ICPE-45-1996_RES1-FR_res_87,1,,preambular,preambular,"7.1 Bien que la CIE ne soit pas le forum approprié pour analyser les conditions de travail des enseignants, il est cependant évident que l’on ne peut dissocier les conditions de travail des politiques de renforcement du rôle des enseignants dans un monde en changement. La préoccupation face à la dégradation du statut des enseignants est très répandue.","7.1 Although the International Labour Organization is not the appropriate forum for analyzing teachers’ working conditions, it is nonetheless evident that working conditions cannot be dissociated from policies aimed at strengthening the role of teachers in a changing world. There is widespread concern regarding the deterioration of the status of teachers."
